Accident_ID,Type,Date,the speed,A. Minor injuries,A. Serious injuries,p. death injuries,A. Medium injuries,lanes of the road,road surface,Vehicle Nationality,category of licenses,road type,the lighting,the weather,Road properties,driver error,Conservative,Vehicle class,accident date,number of vehicles,age of the driver,Driver's gender
2178439,Run over,2/19/2020 4:45:00 PM,60,1,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,2/19/2020 4:45:00 PM,2,25.0,feminine
2178439,Run over,2/19/2020 4:45:00 PM,60,1,0,0,0,Two-way separated by a central island,dry,Jordan,Fifth class,asphalt,Night and road with enough light,Clear,flat straight,Parking the public vehicle for loading or unloading in a place not designated for that,Capital Governorate Amman,medium ride,2/19/2020 4:45:00 PM,2,33.0,Male
2178583,shocked,2/19/2020 11:41:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,2/19/2020 11:41:00 PM,2,24.0,Male
2178583,shocked,2/19/2020 11:41:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,Sixth Class (A + B),asphalt,Night and insufficient lighting,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,medium ride,2/19/2020 11:41:00 PM,2,35.0,Male
2179167,shocked,2/21/2020 2:36:00 PM,40,0,0,0,0,One-way,dry,Jordan,Sixth class (A),asphalt,day,Clear,flat straight,The driver took the wrong lane,Capital Governorate Amman,bus,2/21/2020 2:36:00 PM,2,43.0,Male
2179167,shocked,2/21/2020 2:36:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,2/21/2020 2:36:00 PM,2,26.0,Male
2179751,shocked,2/22/2020 9:41:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,2/22/2020 9:41:00 PM,2,120.0,in
2179751,shocked,2/22/2020 9:41:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Walking in the opposite direction of traffic despite the presence of median islands,Capital Governorate Amman,joint transfer,2/22/2020 9:41:00 PM,2,19.0,Male
2180932,shocked,2/25/2020 1:28:00 PM,50,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,2/25/2020 1:28:00 PM,2,36.0,feminine
2180932,shocked,2/25/2020 1:28:00 PM,50,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,There is no,Capital Governorate Amman,joint transfer,2/25/2020 1:28:00 PM,2,32.0,Male
2185102,Run over,2/27/2020 7:30:00 PM,20,0,0,0,1,public squares,dry,Jordan,Fifth class,asphalt,Night and road with enough light,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,medium ride,2/27/2020 7:30:00 PM,1,47.0,Male
2185230,shocked,2/28/2020 1:51:00 AM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,2/28/2020 1:51:00 AM,2,23.0,Male
2185230,shocked,2/28/2020 1:51:00 AM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,2/28/2020 1:51:00 AM,2,21.0,Male
2187085,shocked,3/3/2020 10:36,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,3/3/2020 10:36,2,31.0,Male
2187870,shocked,4/3/2020 19:41,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,0,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/3/2020 19:41,2,,in
2187870,shocked,4/3/2020 19:41,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,4/3/2020 19:41,2,19.0,Male
2189621,shocked,6/3/2020 13:23,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,There is no,Capital Governorate Amman,joint transfer,6/3/2020 13:23,2,40.0,Male
2189621,shocked,6/3/2020 13:23,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class automatic,asphalt,day,rain,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,6/3/2020 13:23,2,,in
2189664,shocked,6/3/2020 14:47,40,0,0,0,0,Two directions not separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,straight slope,Turning or turning the vehicle in a way that obstructs traffic or endangers road users,Capital Governorate Amman,mini ride on car,6/3/2020 14:47,2,64.0,Male
2189664,shocked,6/3/2020 14:47,40,0,0,0,0,Two directions not separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,straight slope,There is no,Capital Governorate Amman,joint transfer,6/3/2020 14:47,2,22.0,Male
2193288,Run over,10/3/2020 12:55,60,0,0,1,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,straight slope,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,10/3/2020 12:55,1,120.0,in
2193295,shocked,10/3/2020 13:03,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,take the wrong lane,Capital Governorate Amman,Shipping,10/3/2020 13:03,2,42.0,Male
2193295,shocked,10/3/2020 13:03,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,10/3/2020 13:03,2,28.0,Male
2194389,shocked,12/3/2020 18:07,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,fourth class,asphalt,day,rain,flat straight,take the wrong lane,Capital Governorate Amman,mini ride on car,12/3/2020 18:07,2,62.0,Male
2194389,shocked,12/3/2020 18:07,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,fourth class,asphalt,day,rain,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/3/2020 18:07,2,39.0,Male
2194404,shocked,12/3/2020 18:26,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/3/2020 18:26,2,63.0,Male
2194404,shocked,12/3/2020 18:26,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,Shipping,12/3/2020 18:26,2,55.0,Male
2194409,shocked,12/3/2020 18:31,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/3/2020 18:31,2,19.0,feminine
2194409,shocked,12/3/2020 18:31,40,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,joint transfer,12/3/2020 18:31,2,29.0,Male
2194411,shocked,12/3/2020 18:33,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,12/3/2020 18:33,2,52.0,Male
2194411,shocked,12/3/2020 18:33,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,12/3/2020 18:33,2,25.0,Male
2195899,shocked,3/17/2020 8:24:00 AM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,3/17/2020 8:24:00 AM,2,50.0,Male
2195899,shocked,3/17/2020 8:24:00 AM,40,0,0,0,0,One-way,dry,Jordan,Sixth class (B),asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,The head of a locomotive not intended for shipment,3/17/2020 8:24:00 AM,2,39.0,Male
2196085,shocked,3/17/2020 3:54:00 PM,40,0,0,0,0,One-way,Suffering,Jordan,Fifth class,asphalt,day,rain,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,3/17/2020 3:54:00 PM,1,42.0,Male
2199237,shocked,4/28/2020 6:00:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/28/2020 6:00:00 PM,2,,in
2199237,shocked,4/28/2020 6:00:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/28/2020 6:00:00 PM,2,20.0,Male
2199294,Run over,4/28/2020 4:26:00 PM,40,0,1,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Driving a vehicle without taking traffic safety precautions,Capital Governorate Amman,mini ride on car,4/28/2020 4:26:00 PM,1,25.0,Male
2199517,shocked,4/29/2020 11:33:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,4/29/2020 11:33:00 PM,2,23.0,in
2199517,shocked,4/29/2020 11:33:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,medium ride,4/29/2020 11:33:00 PM,2,31.0,Male
2199857,shocked,2/5/2020 11:25,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,2/5/2020 11:25,2,71.0,feminine
2199857,shocked,2/5/2020 11:25,40,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,2/5/2020 11:25,2,30.0,Male
2203058,shocked,6/5/2020 15:18,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,joint transfer,6/5/2020 15:18,2,67.0,Male
2203058,shocked,6/5/2020 15:18,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,6/5/2020 15:18,2,56.0,feminine
2203554,shocked,9/5/2020 10:50,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,third class,asphalt,day,rain,flat straight,Turning or turning the vehicle in a way that obstructs traffic or endangers road users,Capital Governorate Amman,mini ride on car,9/5/2020 10:50,2,120.0,Male
2203554,shocked,9/5/2020 10:50,60,0,0,0,0,Two-way separated by a central island,Suffering,Jordan,Fifth class,asphalt,day,rain,flat straight,There is no,Capital Governorate Amman,mini ride on car,9/5/2020 10:50,2,120.0,Male
2204022,shocked,10/5/2020 16:37,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,10/5/2020 16:37,2,,in
2204022,shocked,10/5/2020 16:37,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,10/5/2020 16:37,2,25.0,Male
2204393,shocked,11/5/2020 19:02,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,11/5/2020 19:02,1,,Male
2204428,shocked,12/5/2020 9:54,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,Fifth class,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,medium ride,12/5/2020 9:54,2,45.0,Male
2204428,shocked,12/5/2020 9:54,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,12/5/2020 9:54,2,26.0,Male
2205331,shocked,5/14/2020 6:28:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,5/14/2020 6:28:00 PM,2,22.0,Male
2205331,shocked,5/14/2020 6:28:00 PM,40,0,0,0,0,One-way,dry,Jordan,0,asphalt,day,Clear,flat straight,0,Capital Governorate Amman,motor bike,5/14/2020 6:28:00 PM,2,,in
2205485,shocked,5/16/2020 1:11:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver of the leaking vehicle suddenly changed,Capital Governorate Amman,mini ride on car,5/16/2020 1:11:00 PM,2,48.0,Male
2205485,shocked,5/16/2020 1:11:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/16/2020 1:11:00 PM,2,28.0,Male
2205497,shocked,5/16/2020 1:34:00 PM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,Sixth Class (A + B),asphalt,day,Clear,flat straight,Driving a vehicle without taking traffic safety precautions,Capital Governorate Amman,The head of a locomotive not intended for shipment,5/16/2020 1:34:00 PM,1,49.0,Male
2205596,shocked,5/16/2020 4:07:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver of the leaking vehicle suddenly changed,Capital Governorate Amman,mini ride on car,5/16/2020 4:07:00 PM,2,30.0,Male
2205596,shocked,5/16/2020 4:07:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/16/2020 4:07:00 PM,2,58.0,Male
2205759,shocked,5/16/2020 7:41:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Sunset,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/16/2020 7:41:00 PM,2,23.0,Male
2205759,shocked,5/16/2020 7:41:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,Sixth Class (A + B),asphalt,Sunset,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,5/16/2020 7:41:00 PM,2,46.0,Male
2207249,shocked,5/20/2020 5:23:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Violation of the no-traffic sign,Capital Governorate Amman,mini ride on car,5/20/2020 5:23:00 PM,2,120.0,in
2207249,shocked,5/20/2020 5:23:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/20/2020 5:23:00 PM,2,50.0,feminine
2207821,shocked,5/21/2020 6:15:00 PM,50,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/21/2020 6:15:00 PM,2,35.0,feminine
2207821,shocked,5/21/2020 6:15:00 PM,50,0,0,0,0,Two directions not separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,Shipping,5/21/2020 6:15:00 PM,2,53.0,Male
2208017,shocked,5/21/2020 11:44:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and insufficient lighting,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,5/21/2020 11:44:00 PM,2,32.0,Male
2208017,shocked,5/21/2020 11:44:00 PM,40,0,0,0,0,One-way,dry,Saudi,Unidentified/Unidentified Driver,asphalt,Night and insufficient lighting,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/21/2020 11:44:00 PM,2,120.0,in
2208051,Deterioration,5/24/2020 9:10:00 AM,80,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Loss of control as a result of slipping or a tire explosion that leads to an accident,Capital Governorate Amman,mini ride on car,5/24/2020 9:10:00 AM,1,29.0,Male
